,smiles,idx,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,predict_al,predict_solv,sascore,scscore,spatial,capacity,ranker_al
207,CCC(C)[B-](F)(CC)C(C)CC,207,12.0,12.0,2.0,5.0,0.0,173.10399999999998,149.92,0.0,4.521500000000004,56.77300000000005,74.0,0.1612659294959164,-0.5166942224584151,1.0,1.3333333333333333,1.5,14.371203703703705,-1.6111111111111112,0.1034984499871565,0.8281179815141543,0.5605538410294973,0.8154395823307549,490.6809110685411,713.7951930621957,875.3501896755723,2.4510094327134127,0.4907528230536836,0.0016618530779096,0.9735308606120412,0.0,9.0,0.0,0.1612659294959164,0.2857142857142857,0.6571428571428573,0.0,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0,2.712440848810601,-0.0636262312499953,4.849980221788909,1.686224507959992,258.0,0.0,0.18755915118939903
208,CCC(C)[B-](F)(CC)C1CCCC1,208,13.0,13.0,2.0,4.0,0.0,185.11499999999995,161.93099999999998,0.0,4.665600000000004,59.27600000000005,78.0,0.1615306891007798,-0.516683230744679,1.3076923076923077,1.8461538461538465,2.230769230769231,14.682453703703704,-1.5555555555555554,0.279539190419629,0.9341838953791448,0.3567918855779192,0.7998008220605369,415.4317828566565,931.2506670398086,1164.353225645125,2.6042977635045927,0.2696563620088928,0.0019252278113167,0.7885348040806002,0.0,9.0,0.0,0.1615306891007798,0.3055555555555556,0.6388888888888891,0.0,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0,2.807926355591356,-0.0668654734374989,4.61474654225803,2.7627396451454356,336.0,0.0,0.09207364440864385
209,CC[B-](F)(C1CCCC1)C1CCCC1,209,14.0,14.0,2.0,3.0,0.0,197.12599999999995,173.94199999999995,0.0,4.809700000000004,61.77900000000005,82.0,0.1617954461644213,-0.5166722381544069,0.9285714285714286,1.2857142857142858,1.5714285714285714,14.993703703703703,-1.4999999999999996,0.1552840464142172,0.8751995830951413,0.483762017680275,0.8177164084479838,568.1877020087865,960.42349343352,1174.519042923931,2.6184635504492104,0.4324923954632244,0.0014391659755341,1.0042650089268768,0.0,9.0,0.0,0.1617954461644213,0.3243243243243243,0.6216216216216215,0.0,0.0,0.027027027027027,0.0,0.027027027027027,0.0,2.618038392384116,-0.0636421625000051,3.7843859703075227,1.9440671206401383,366.0,0.0,0.28196160761588374
210,O[B-](O)(O)F,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,4.802736074596056,1.0250822605317251,60.0,0.0,0.8331250606930731
211,CCC(C)[B-](O)(O)F,211,8.0,8.0,4.0,2.0,2.0,120.93999999999998,109.852,40.46,0.6794999999999998,31.014599999999984,50.0,0.4093794017558079,-0.5561641233602298,1.625,2.0,2.0,11.956435185185184,-3.5625,0.2292537665282594,0.9153836781839442,0.4025825650899866,0.8681303104622728,171.28230129444793,369.3536936111596,425.45881552561104,1.99852642343956,0.3250614892244493,0.005068418067141,0.5796734297341418,0.0,8.0,0.0,0.151561250062296,0.2105263157894736,0.5789473684210527,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,3.200706682168039,-0.0957973963541679,4.905840551031849,1.5868204419869285,129.0,0.0,0.3007066821680393
212,O[B-](O)(F)C1CCCC1,212,9.0,9.0,4.0,1.0,2.0,132.951,121.863,40.46,0.8236,33.517599999999995,54.0,0.4096575203924865,-0.5561577109369288,1.2222222222222223,1.6666666666666667,1.8888888888888888,12.267685185185186,-3.506944444444444,0.2779407695428831,0.9327266140166892,0.3605843361891395,0.9013851557401846,177.5058504455186,443.7273685807066,492.27277125096856,2.04637620340802,0.4284632051883393,0.0050780588554,0.6912259820987983,0.0,8.0,0.0,0.1515613419132872,0.25,0.5499999999999999,0.1,0.0,0.05,0.0,0.05,0.0,3.0590632372310305,-0.0949034999999929,4.050395314917864,1.7634010447182091,207.0,0.0,0.15906323723103055
213,CCC(C)[B-](O)(F)C(C)CC,213,11.0,11.0,3.0,4.0,1.0,161.04899999999998,141.897,20.23,2.990600000000001,48.51080000000003,68.0,0.2771927218974425,-0.5796169775203488,1.181818181818182,1.4545454545454546,1.6363636363636365,13.496203703703705,-2.625,0.1781715121150327,0.8870070455662952,0.4617558890969907,0.9177668034392452,359.9111894472293,715.3445135414795,779.4403881909794,2.3996193992987447,0.4125307660617478,0.0025499813019117,0.8696874777246036,0.0,8.0,0.0,0.1497168322686766,0.2666666666666666,0.6333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,2.6665886325565946,-0.0768045326602478,4.885096432575736,1.7019287301153212,246.0,0.0,0.2334113674434053
214,CCC(C)[B-](O)(F)C1CCCC1,214,12.0,12.0,3.0,3.0,1.0,173.05999999999997,153.908,20.23,3.1347000000000023,51.01380000000004,72.0,0.2774608238221078,-0.5796110523023371,1.5,2.0,2.4166666666666665,13.807453703703704,-2.569444444444444,0.2574234099062067,0.9225735366143758,0.3858212922310572,0.9595429057899276,340.7879801639882,847.5444339888898,883.2793498599868,2.4464753076119186,0.4261669036034726,0.002815659476394,0.9073102754759592,0.0,8.0,0.0,0.1497169170714058,0.2903225806451612,0.6129032258064513,0.032258064516129,0.0,0.032258064516129,0.0,0.032258064516129,0.0,2.716432389028688,-0.0765654719903181,4.615675317942754,2.291157678143027,324.0,0.0,0.1835676109713118
215,O[B-](F)(C1CCCC1)C1CCCC1,215,13.0,13.0,3.0,2.0,1.0,185.071,165.91899999999995,20.23,3.278800000000002,53.51680000000004,76.0,0.2777289233844594,-0.57960512662989,0.8461538461538461,1.1538461538461535,1.4615384615384617,14.118703703703703,-2.5138888888888884,0.3666367643747608,0.9567158403431468,0.2910237118114373,0.880712942036622,330.37649216717125,999.8046227408928,1135.2219037781765,2.580832256283452,0.3268783448325922,0.0026657857411688,0.7658300342703251,0.0,8.0,0.0,0.1497170018797808,0.3125,0.59375,0.03125,0.0,0.03125,0.0,0.03125,0.0,2.785981857270039,-0.0762275796874911,3.765520415289491,1.4043396732114801,354.0,0.0,0.11401814272996091
216,CCC(C)[B-](F)(C(C)CC)C(C)CC,216,14.0,14.0,2.0,6.0,0.0,201.158,173.94199999999998,0.0,5.301700000000005,66.00700000000006,86.0,0.1640598657272792,-0.516405843178883,0.7857142857142857,1.0,1.1428571428571428,15.035972222222222,-1.6875,0.0844185278184067,0.7910563513419642,0.61174328684632,0.7429511518019295,694.2514761152341,843.1558546053636,1134.8738777245326,2.5772552116325103,0.486185771998673,0.0010701470250509,1.0401291816979743,0.0,9.0,0.0,0.1640598657272792,0.2926829268292683,0.6585365853658539,0.0,0.0,0.024390243902439,0.0,0.024390243902439,0.0,2.528744932404053,-0.062932207812504,4.951360573684701,1.7768346033931053,315.0,0.0,0.37125506759594673
217,CCC(C)[B-](F)(C(C)CC)C1CCCC1,217,15.0,15.0,2.0,5.0,0.0,213.16899999999995,185.953,0.0,5.445800000000005,68.51000000000006,90.0,0.1643245948344379,-0.5163948391514532,1.0666666666666669,1.4666666666666666,1.8,15.34722222222222,-1.6319444444444442,0.0843834025125608,0.7999580075274688,0.6000559858818859,0.7864596746099773,775.903291742137,1016.9328607821694,1293.0514985227803,2.690376330581229,0.5190850756406779,0.0010136052817151,1.13403050503081,0.0,9.0,0.0,0.1643245948344379,0.3095238095238095,0.6428571428571432,0.0,0.0,0.0238095238095238,0.0,0.0238095238095238,0.0,2.598889901289897,-0.0631609093750053,4.5918321638003725,2.1116628243910083,393.0,0.0,0.30111009871010275
218,CCC(C)[B-](F)(C1CCCC1)C1CCCC1,218,16.0,16.0,2.0,4.0,0.0,225.17999999999992,197.964,0.0,5.5899000000000045,71.01300000000006,94.0,0.1645893214013284,-0.5163838342476467,1.0,1.375,1.6875,15.65847222222222,-1.5763888888888884,0.1086007966739503,0.827152532809869,0.5619774795009304,0.748590562283779,872.6027822542885,1162.3636733597014,1552.736211118659,2.822463383836316,0.4138449815959945,0.0008578823922035,1.0530435277585126,0.0,9.0,0.0,0.1645893214013284,0.3255813953488371,0.627906976744186,0.0,0.0,0.0232558139534883,0.0,0.0232558139534883,0.0,2.608665907055425,-0.0626618671875052,4.209100777036921,1.7589691764134017,423.0,0.0,0.29133409294457513
219,F[B-](C1CCCC1)(C1CCCC1)C1CCCC1,219,17.0,17.0,2.0,3.0,0.0,237.19099999999992,209.975,0.0,5.734000000000004,73.51600000000006,98.0,0.1648540454280272,-0.516372828467476,0.5294117647058824,0.7647058823529411,1.0,15.96972222222222,-1.5208333333333326,0.1396136599003735,0.8251240409580722,0.5649516059212696,0.6236274897554575,999.8877059615712,1103.7360608778502,1769.8643485242403,2.857505092360608,0.287435979229416,0.0006236975272695,0.8481063497598477,0.0,9.0,0.0,0.1648540454280272,0.3409090909090909,0.6136363636363634,0.0,0.0,0.0227272727272727,0.0,0.0227272727272727,0.0,2.4735334411474508,-0.061571642187502,3.501104437275009,1.6785901013555198,501.0,0.0,0.42646655885254914
220,CCCC[B-](CCCC)(CCCC)CCCC,220,17.0,17.0,1.0,12.0,0.0,239.27599999999995,202.988,0.0,6.635600000000007,84.61400000000008,104.0,0.000746394822464,-0.1782136616096542,0.4705882352941176,0.7058823529411765,0.8823529411764706,2.3475219671201817,-0.0072222222222222,0.0192281783457803,0.6148242373300308,0.7886641599512089,0.9430621326342136,1513.559614675259,1809.8714643923645,1919.1433965617205,3.3098456121279174,0.8254750185774717,0.0006230756446527,1.596643354844524,0.0,6.0,0.25,-0.0851691512567223,0.3018867924528302,0.6792452830188679,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,2.2154658357855723,-0.0488729937499714,3.2867976265615777,1.119455421787233,204.0,0.0,0.6845341642144276
221,CCCC[B-](CCCC)(CCCC)c1ccccc1,221,19.0,19.0,1.0,10.0,0.0,259.266,227.01,0.0,5.7427000000000055,90.97500000000008,108.0,0.0278896006379134,-0.2097118611901414,0.6842105263157895,1.105263157894737,1.4736842105263157,2.389861111111111,-0.3093055555555557,0.019125410758273,0.6160614207578342,0.7876981184780364,0.9340437753689648,1649.452646914326,1955.9028280948569,2094.0162331494994,3.315321954473194,0.8917345168602073,0.0005662749865031,1.660434326898881,0.3333333333333333,6.0,0.6666666666666666,-0.0975813184165506,0.3529411764705881,0.6274509803921569,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,2.697533782617501,-0.0509581390624926,3.1787130460886193,1.5880659890625284,223.0,0.0,0.20246621738249893
222,CCCC[B-](CCCC)(CCCC)OC,222,15.0,15.0,2.0,10.0,1.0,213.194,182.95399999999995,9.23,4.978600000000005,71.90800000000006,92.0,0.1138890939431997,-0.5925531326808352,0.7333333333333333,1.0666666666666669,1.2666666666666666,5.906666666666666,-0.4915277777777778,0.1651353093405264,0.8737525501524188,0.4863707239361193,0.7092253516595108,937.7258948478288,1367.3910554308586,1928.0064541281708,3.150851808208305,0.3187021835719555,0.0007563248019023,0.947728255990586,0.0,8.0,0.5,-0.0123961106431551,0.2888888888888888,0.6666666666666666,0.0222222222222222,0.0,0.0,0.0,0.0222222222222222,0.0,2.212279942005745,-0.0612425906250058,3.674300098166018,1.5723342340611333,180.0,0.0,0.6877200579942548
223,[H][B-](CCCC)(CCCC)CCCC,223,13.0,13.0,1.0,9.0,0.0,183.168,154.94399999999996,0.0,4.613800000000004,66.29400000000005,80.0,-0.016053876782452,-0.1812135412580406,0.6153846153846154,0.9230769230769232,1.1538461538461535,2.3156164965986394,0.2445833333333332,0.226169018731664,0.9020027165530146,0.4317303548871471,0.6541417544700352,775.1650904690566,1174.5012750282478,1795.4843380694929,3.1973843843574983,0.214284292955677,0.0008438741147053,0.8001703394152421,0.0,1.0,0.0,-0.016053876782452,0.2926829268292683,0.682926829268293,0.0,0.0,0.0,0.0,0.024390243902439,0.0,2.29837659035481,-0.0571575781250017,3.898271721619455,1.7774507854014523,144.0,0.0,0.6016234096451898
224,CCCC[B-](C)(CCCC)CCCC,224,14.0,14.0,1.0,9.0,0.0,197.195,166.95499999999996,0.0,5.465300000000005,70.76300000000006,86.0,-0.0023354343387077,-0.1899711697311715,0.6428571428571429,0.9285714285714286,1.1428571428571428,2.5704166666666666,-0.0054166666666668,0.1396784912103106,0.8564904810131742,0.5161628192090376,0.7308682674998593,832.4451735023965,1178.7128772247368,1612.7569490147057,3.031279999256072,0.4085304115999119,0.0008779776623904,1.0519427809714488,0.0,6.0,0.0,-0.0187617930231879,0.2954545454545454,0.6818181818181815,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,2.178981273758012,-0.0502575065624672,3.561822839788144,1.293026230652349,168.0,0.0,0.7210187262419878
225,CCCC[B-](CC)(CCCC)CCCC,225,15.0,15.0,1.0,10.0,0.0,211.22199999999995,178.96599999999995,0.0,5.855400000000007,75.38000000000007,92.0,0.0004239878832126,-0.1810126067428407,0.6,0.9333333333333332,1.1333333333333333,2.4315277777777777,0.0084722222222221,0.1978076168324853,0.898543104923921,0.4388852795363265,0.7508810706523064,860.7598107500733,1472.6587525408108,1961.241014188147,3.188451381972532,0.3370084384870921,0.0008723468048513,0.9866634661672816,0.0,6.0,0.25,-0.0969364483269029,0.2978723404255318,0.6808510638297872,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,2.3292540844499467,-0.0516335440624841,3.58647989257749,1.4499190159922024,180.0,0.0,0.5707459155500532
226,CCCC[B-](O)(CCCC)CCCC,226,14.0,14.0,2.0,9.0,1.0,199.167,170.94299999999996,20.23,4.324500000000004,67.11780000000006,86.0,0.1110316019064456,-0.604276532200054,0.7142857142857143,1.0,1.2142857142857142,10.467083333333331,-1.0054166666666666,0.0987843026937819,0.8064523767398394,0.5912990479027207,0.7165450658756303,903.0523751098674,1094.3324294320532,1527.2346172599212,2.9746263882136668,0.3558732968540911,0.0007934701082962,0.9561984503348072,0.0,8.0,0.0,0.1110316019064456,0.2857142857142857,0.6666666666666671,0.0238095238095238,0.0,0.0,0.0,0.0238095238095238,0.0,1.9590971794041605,-0.0616624406249943,3.63265872334396,1.4681975629994328,168.0,0.0,0.9409028205958394
227,CCCC[B-](CCCC)(CCCC)C(C)CC,227,17.0,17.0,1.0,11.0,0.0,239.27599999999995,202.988,0.0,6.635600000000007,84.61400000000008,104.0,0.0035099421243223,-0.1779691808753776,0.7058823529411765,1.0588235294117647,1.2941176470588236,2.52875,-0.0679166666666668,0.0204337287589917,0.6264255688480537,0.7794812420407514,0.8928469734890259,1397.5969108757815,1600.8597830604576,1792.9833785566773,3.1642330513015504,0.7700637198234566,0.0006388444096728,1.4944509071464338,0.0,6.0,0.25,-0.0851604784312776,0.3018867924528302,0.6792452830188679,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,2.180931571813685,-0.0479400578124629,4.106225171154564,1.9582381710542753,237.0,0.0,0.7190684281863149
228,CCCC[B-](CCCC)(CCCC)C1CCCC1,228,18.0,18.0,1.0,10.0,0.0,251.28699999999992,214.999,0.0,6.779700000000007,87.11700000000008,108.0,0.0038466971173402,-0.1779565303217598,0.7222222222222222,1.1111111111111112,1.4444444444444444,2.370168178382464,-0.0123611111111112,0.1125796694355752,0.8251339489534988,0.5649371348074093,0.7158050138681092,1281.0361521388097,1623.140070195371,2267.5729266328426,3.20788445663815,0.441931054153754,0.0005587703459211,1.1723200935099876,0.0,6.0,0.25,-0.0851602750525299,0.3148148148148147,0.6666666666666661,0.0,0.0,0.0,0.0,0.0185185185185185,0.0,2.320451211332322,-0.0501061312499757,3.5996443852679327,2.580269274219125,315.0,0.0,0.5795487886676778
229,CCCC[B-](CCCC)(c1ccccc1)c1ccccc1,229,21.0,21.0,1.0,8.0,0.0,279.25600000000003,251.03199999999995,0.0,4.8498000000000046,97.33600000000008,112.0,0.0543806106331597,-0.2046859077143954,0.6190476190476191,1.0,1.3333333333333333,2.3455555555555554,-0.6113888888888892,0.0569484954969644,0.7552145629108132,0.6554776609217353,0.8697715760056747,1576.0885928420023,2091.3558783881026,2404.488645159471,3.297214759308512,0.6540024390937177,0.0005518544959692,1.4337524153148031,0.6,6.0,0.6666666666666666,-0.0972046490072151,0.4081632653061225,0.5714285714285717,0.0,0.0,0.0,0.0,0.0204081632653061,0.0,2.739910481215554,-0.0546819843749925,2.9967561046692435,1.4397387164484954,242.0,0.0,0.16008951878444577
230,CCCC[B-](CCCC)(OC)c1ccccc1,230,17.0,17.0,2.0,8.0,1.0,233.18400000000003,206.976,9.23,4.085700000000004,78.26900000000006,96.0,0.1412121055802105,-0.588416854860339,0.9411764705882352,1.4705882352941178,1.8823529411764703,5.990648148148148,-0.7936111111111115,0.0526444785405593,0.7451715415697199,0.6668728316812788,0.8546868766790177,1191.721878118159,1527.3512452306077,1787.0301825217011,3.108394989678805,0.6554269500379458,0.0007171865284781,1.2928408568600558,0.4,8.0,0.5,-0.0121693004806236,0.3488372093023255,0.6046511627906976,0.0232558139534883,0.0,0.0,0.0,0.0232558139534883,0.0,2.3803322483047062,-0.0644571007812464,3.2778233126097875,1.9717639314455533,199.0,0.0,0.5196677516952937
231,[H][B-](CCCC)(CCCC)c1ccccc1,231,15.0,15.0,1.0,7.0,0.0,203.15800000000004,178.96599999999995,0.0,3.720900000000003,72.65500000000006,84.0,0.0122573661015313,-0.213447506644907,0.8666666666666667,1.4,1.8666666666666667,2.3247222222222224,-0.0575000000000001,0.1726922537242874,0.868914210427999,0.4949627207338823,0.655782000160458,936.9503292727392,1241.376643619649,1892.9715108312007,3.16544308693268,0.3076118486074133,0.0006999111688977,0.9417364366870254,0.4285714285714285,1.0,0.0,0.0122573661015313,0.358974358974359,0.6153846153846156,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,2.55291634969176,-0.0588158175000045,3.4983424211294976,1.5242096433603012,163.0,0.0,0.34708365030823973
232,CCCC[B-](C)(CCCC)c1ccccc1,232,16.0,16.0,1.0,7.0,0.0,217.18500000000003,190.97699999999995,0.0,4.5724000000000045,77.12400000000007,90.0,0.0248182718176586,-0.2099786750021111,0.875,1.375,1.8125,2.500648148148148,-0.3075000000000003,0.2212930580771272,0.9078294730802072,0.4193395376147038,0.7189843000789535,828.6350628803382,1420.7475023576435,1976.048019687812,3.118929616625415,0.3014831122596615,0.0008676730351956,0.897601413941941,0.4,6.0,0.6666666666666666,-0.0975904483675102,0.3571428571428572,0.6190476190476194,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,2.770890418985824,-0.0552802265625116,3.1913207830406396,1.4680825544207292,187.0,0.0,0.12910958101417602
233,CCCC[B-](CC)(CCCC)c1ccccc1,233,17.0,17.0,1.0,8.0,0.0,231.212,202.988,0.0,4.962500000000005,81.74100000000007,96.0,0.0275674038196229,-0.2097245699498184,0.8235294117647058,1.3529411764705883,1.7647058823529411,2.3872222222222224,-0.2936111111111112,0.0939194448914526,0.8168842945099666,0.5768015684643673,0.8590787825587369,1060.090473274848,1578.8813397433255,1837.8772375691567,3.1114730418464926,0.6638465287932344,0.0008103825137724,1.3112004350464288,0.375,6.0,0.6666666666666666,-0.0975815227782273,0.3555555555555554,0.6222222222222221,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,2.63090621357126,-0.053183697187506,3.17584350491748,1.6403740554140263,199.0,0.0,0.2690937864287397
234,CCCC[B-](O)(CCCC)c1ccccc1,234,16.0,16.0,2.0,7.0,1.0,219.157,194.96499999999995,20.23,3.431600000000002,73.47880000000005,90.0,0.1389452396751884,-0.6007357249147228,0.9375,1.4375,1.875,10.807314814814816,-1.3075,0.1650427863409752,0.8541663071081487,0.5199999228857904,0.6276629504541981,1038.018465070682,1252.9342865985373,1996.18965193321,3.127456541129966,0.2373729494734114,0.0006046741667658,0.790885899906936,0.4285714285714285,8.0,0.0,0.1389452396751884,0.35,0.6000000000000002,0.025,0.0,0.0,0.0,0.025,0.0,2.357553680216598,-0.0678750399553489,3.2078130907329463,1.8699191306214322,187.0,0.0,0.542446319783402
235,CCCC[B-](CCCC)(c1ccccc1)C(C)CC,235,19.0,19.0,1.0,9.0,0.0,259.266,227.01,0.0,5.742700000000006,90.97500000000008,108.0,0.0306427611252334,-0.2094557801251392,0.8947368421052632,1.4210526315789471,1.8421052631578947,2.4844444444444447,-0.3700000000000001,0.0379037440653175,0.703516709899215,0.7106787170674128,0.865305820908101,1537.3785075311969,1871.8761932187776,2163.2539016718097,3.278216201207777,0.7701797248056222,0.0005628450096506,1.522725726184623,0.3333333333333333,6.0,0.6666666666666666,-0.0975723088981803,0.3529411764705881,0.6274509803921569,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,2.6866224538752794,-0.0506469968749918,3.7587491116862566,2.1547025040462646,256.0,0.0,0.21337754612472049
236,CCCC[B-](CCCC)(c1ccccc1)C1CCCC1,236,20.0,20.0,1.0,8.0,0.0,271.27700000000004,239.021,0.0,5.886800000000006,93.47800000000008,112.0,0.0309793116660309,-0.2094427550001588,0.9,1.45,1.95,2.4341666666666666,-0.3144444444444445,0.0444551403545012,0.7172775205011445,0.6967875993326303,0.8145995637761275,1580.2852651756884,1847.477895540777,2267.958365919909,3.24005877959654,0.675806351261792,0.0005154762761681,1.4618756295442807,0.3157894736842105,6.0,0.6666666666666666,-0.0975721012431503,0.3653846153846152,0.6153846153846154,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,2.781789005573868,-0.051178887499983,3.3016632754975372,2.0737083273001606,334.0,0.0,0.11821099442613203
237,CCCC[B-](CCCC)(OC)OC,237,13.0,13.0,3.0,8.0,2.0,187.112,162.91999999999996,18.46,3.321600000000002,59.202000000000055,80.0,0.2397745452214206,-0.5703346714330951,0.8461538461538461,1.2307692307692308,1.4615384615384617,5.531527777777778,-0.9758333333333336,0.2037944016450799,0.9039139155090752,0.4277144296713087,0.8535050103460411,597.8289874852464,1192.9689548722429,1397.7292932218068,2.9189674171100264,0.4320243706899814,0.0014276741814348,1.0493426088181197,0.0,8.0,0.5,-0.0108796138734963,0.2702702702702703,0.6486486486486485,0.054054054054054,0.0,0.0,0.0,0.027027027027027,0.0,2.2483149405592004,-0.0720274515624934,3.85624458517366,1.470727918564476,156.0,0.0,0.6516850594407995
